dimension,group_id,group_label,outcome,outcome_label,window_rule,scenario_role,role_label,t,path_status,mean_log_change,sd_log_change,se_log_change,n_cbo,path_index,ci_low,ci_high,power_status,treated_cbo,control_cbo
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,2,estimated,-0.0200034072828271,0.2442085383108893,0.0281987730664393,75,98.01953334983384,92.74902446132585,103.58954149566743,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,3,estimated,0.1433818470692008,0.2266904478872874,0.0261759582220884,75,115.417043413118,109.644921138191,121.49303197944135,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,4,estimated,-0.0233151336032632,0.2639606848198292,0.0304795544872412,75,97.69545640459064,92.03004737144876,103.7096304381813,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,5,estimated,0.05197799733505,0.2657403046514921,0.0306850472850144,75,105.33525656948126,99.186854525348,111.86478621239972,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,6,estimated,0.0154758134480958,0.279405950308187,0.0322630201247229,75,101.55961839914345,95.33628469309576,108.18919703639966,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,7,estimated,0.0417383989482629,0.2909729383543995,0.0335986608571617,75,104.2621692140459,97.61734664610228,111.35930552003371,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,8,estimated,0.0816448543731552,0.29404316764862,0.0339531803990602,75,108.50703833908632,101.52111503814596,115.97368059537187,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,9,estimated,-0.0048718199840311,0.3154719113910353,0.036427558592676,75,99.51400280825892,92.6566153007947,106.878896048313,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,10,estimated,-0.0125870163272255,0.2712182946730636,0.0313175910877289,75,98.74918688396156,92.87000235341873,105.0005562951792,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,11,estimated,-0.0626284064527552,0.316347485007826,0.0365286611253458,75,93.92924438586998,87.43936692457042,100.90081002657982,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,12,estimated,0.0204254689619431,0.337293132178641,0.03894725613183,75,102.0635496385348,94.5623147884682,110.15982622802716,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,13,estimated,0.0689176312609299,0.3531422256640944,0.0407773518098776,75,107.13479599333428,98.90543659073998,116.04887363297856,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,14,estimated,0.1236470846024293,0.3225139549856954,0.0372407037456804,75,113.16164356555925,105.19602256264578,121.73043488248598,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,15,estimated,0.1262169738952014,0.2694049533783011,0.0311082044707961,75,113.45283046049477,106.74203963032744,120.58552360508496,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,16,estimated,0.1474402338252871,0.2702961977224878,0.0312111165032021,75,115.88640218903802,109.00967409621546,123.19693938783844,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,17,estimated,0.0807401265162257,0.3256107879217722,0.0375982952115362,75,108.408913393707,100.70723597439893,116.69958359488588,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,18,estimated,0.0269762070220891,0.3261785123006899,0.0376638503761349,75,102.7343358914849,95.42353501245118,110.60524816741778,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,19,estimated,0.1033422195285584,0.293486604273624,0.0338889139961852,75,110.8870821400883,103.76099548609474,118.50257341826,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,20,estimated,0.1122919458743415,0.2944389695461507,0.0339988836654772,75,111.88394535315116,104.67123260236086,119.59367360602356,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,21,estimated,0.0840317581461173,0.3962633161339582,0.0457565464479829,75,108.76634354346432,99.43648643854482,118.97159595563872,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,22,estimated,0.1452761478948928,0.3681320696645496,0.0425082299036323,75,115.63588522442578,106.39198054739518,125.68294981293072,adequate,75,266
