dimension,group_id,group_label,outcome,outcome_label,window_rule,scenario_role,role_label,t,path_status,mean_log_change,sd_log_change,se_log_change,n_cbo,path_index,ci_low,ci_high,power_status,treated_cbo,control_cbo
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,5,estimated,-0.0032613375729469,0.2693626761392734,0.0311033227157295,75,99.67439748117064,93.7795050521175,105.93983736332446,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,6,estimated,-0.080820083119879,0.2163886329045311,0.0249864070914012,75,92.23596245830788,87.82768281519394,96.86550410890052,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,7,estimated,-0.0641385311670216,0.1867009549600035,0.0215583693208236,75,93.78750656036294,89.90713020451645,97.83535929576644,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,8,estimated,0.0271960517618675,0.213971355902673,0.0247072839858554,75,102.75692397767028,97.89935499788396,107.8555157547354,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,9,estimated,-0.0582959243808965,0.2126262344159957,0.0245519627353703,75,94.33707397245423,89.9048972712134,98.98775034287064,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,10,estimated,-0.1085092750065095,0.2390233598769912,0.0276000402335179,75,89.71705735154714,84.99265424628409,94.7040712071033,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,11,estimated,-0.133489729974317,0.2650996944928377,0.0306110759955054,75,87.50364555783426,82.40801874627213,92.91435593769154,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,12,estimated,-0.3583512611774618,0.2905996297825847,0.0335555548962761,75,69.8827560897379,65.43452584050175,74.63337643191136,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,13,estimated,0.0102248893851678,0.2112642170291251,0.0243946905143801,75,101.02773421889096,96.31089822903114,105.975577728817,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,14,estimated,0.0371260586753886,0.2368400570194505,0.0273479341350132,75,103.78238392910512,98.3659092932752,109.49711430913923,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,15,estimated,0.0835366150743421,0.2694927874536229,0.0311183466762023,75,108.7125019727568,102.28007069126484,115.549471224466,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,16,estimated,0.1163450191450204,0.2486091310020895,0.028706909741411,75,112.33833940563169,106.1920940475398,118.84032058700392,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,17,estimated,0.0565574156848358,0.2470846557050729,0.0285308784967899,75,105.81873696085806,100.0637096691068,111.90475676965995,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,18,estimated,0.0134601243485217,0.238118647004915,0.0274955729894714,75,101.3551119633186,96.03752372928416,106.96713453435709,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,19,estimated,0.039091264004154,0.2300288419166851,0.0265614427603952,75,103.98653815982144,98.71145734072512,109.54351612031998,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,20,estimated,0.0657083218760965,0.2462715516536306,0.028436989328194,75,106.79151842371056,101.00217070923276,112.91270600582465,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,21,estimated,0.0450000301996795,0.2681758216274721,0.030966276561354,75,104.60278914984237,98.44286352389068,111.14816357684448,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,22,estimated,0.053146979649066,0.3229097019710187,0.0372864006713818,75,105.45846362085494,98.0263010104368,113.45411827879832,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,23,estimated,-0.0785243588973437,0.293347268251238,0.0338728248581787,75,92.44795403550584,86.50957404107201,98.79396933908532,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,24,estimated,-0.4047738916062139,0.3830565099534491,0.0442315558272924,75,66.71276369647518,61.17278768476984,72.75445518285248,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-12,estimated,-0.467108009377405,0.4449772904265022,0.0273864590652708,264,62.68123851405719,59.40537537737144,66.13774657087225,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-11,estimated,0.0119326011014592,0.3062539902362211,0.0188486301382732,264,101.20040786072386,97.52994626436046,105.00900434638434,adequate,75,266
national,national,Nacional,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-10,estimated,0.1299845992151108,0.3198877634494564,0.0196877308745188,264,113.881084460872,109.5703526266133,118.36140969792108,adequate,75,266
