model_id,outcome,estimator,term,event_time,coefficient,standard_error,is_reference,n_obs,minimum_clusters,sample_id,status,reference_event_time
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-4]:treat_group",-4,0.10429184578941901,0.7047521679099714,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-3]:treat_group",-3,0.18479812469580023,0.70122623953294,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-2]:treat_group",-2,0.05113334106440537,0.6064370535333904,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,reference_event_time,-1,0.0,0.0,True,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[0]:treat_group",0,0.0835137687826042,0.7206921555629393,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[1]:treat_group",1,1.6465750634786662,0.7429671109071234,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[2]:treat_group",2,2.64968308302037,0.7498445199671524,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[3]:treat_group",3,1.808195715972837,0.7234362290324498,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[4]:treat_group",4,1.4953880223707077,0.7465478214690113,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[5]:treat_group",5,1.4396591596052983,0.7007401728701818,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[6]:treat_group",6,0.4462408302567742,0.6706004554245515,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[7]:treat_group",7,1.2656830468930809,0.7366209385920311,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[8]:treat_group",8,0.7016214299307613,0.7327397115400839,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[9]:treat_group",9,-0.08461668736614754,0.7492488702227489,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[10]:treat_group",10,0.35268109088603117,0.7234323133914754,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[11]:treat_group",11,0.24625236514670315,0.7290632341372439,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[12]:treat_group",12,-0.8322227234345342,0.7436234652997875,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[13]:treat_group",13,1.1762071587865632,0.816113106812858,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[14]:treat_group",14,1.4377510708564412,0.7427634154682802,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[15]:treat_group",15,1.3525819791676192,0.8019376504820874,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[16]:treat_group",16,0.8973473040523846,0.778630239223472,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[17]:treat_group",17,1.5275804576037562,0.7127774170242663,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[18]:treat_group",18,1.5568766940372247,0.7161566358236935,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[19]:treat_group",19,0.26698417930782425,0.7057277138714385,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[20]:treat_group",20,0.9230517963354502,0.7699521877237235,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[21]:treat_group",21,-0.35118283687771334,0.7195073929396439,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[22]:treat_group",22,-0.4240051002664803,0.6889498501808112,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[23]:treat_group",23,0.016055515227519235,0.647395070305009,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-23]:treat_group",-23,0.007560909096473438,0.027126727111698886,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-22]:treat_group",-22,-0.003010552932472883,0.025777919970047424,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
