cbo_4d,source_cbo_title,source_cbo_2d_title,source_cbo_3d_title,mte_match_status,target_isco08_codes,target_isco08_titles,target_isco08_2d_codes,target_isco08_2d_titles,candidate_scores_mte_4d,candidate_scores_mte_2d,exposure_score_mte_4d,exposure_score_mte_2d,exposure_score_2d,exposure_score_4d,current_alta_exp,current_alta_exp_4d,stage2_panel_rows,stage2_admissoes,stage3_exposure_score_2d,stage3_exposure_score_4d,stage3_current_alta_exp,stage3_current_alta_exp_4d,stage3_panel_rows,stage3_admissoes,target_isco08_code_list,scored_target_isco08_code_list,missing_score_target_isco08_code_list,target_isco08_2d_code_list,n_target_isco08_4d,n_scored_target_isco08_4d,n_missing_score_target_isco08_4d,n_target_isco08_2d,target_scores_list,target_sds_list,target_score_sd_pairs_list,target_gradient_labels_list,target_gradient_numbers_list,target_isco08_titles_from_ilo,target_scores,target_sds,target_gradients,min_target_score,max_target_score,mean_target_score,isco08_mean_score,isco08_pooled_sd,cbo_ilo_gradient,cbo_ilo_gradient_number,trat_alta_expo,trat_media_expo,trat_expostos,treatment_rule_source,has_missing_target_score,mte2d_valid,mte2d_top20_treatment,baseline_mte2d_top20_treatment,role__baseline_mte2d_top20_vs_rest,treated__baseline_mte2d_top20_vs_rest,included__baseline_mte2d_top20_vs_rest,role__trat_alta_expo,treated__trat_alta_expo,included__trat_alta_expo,role__trat_media_expo,treated__trat_media_expo,included__trat_media_expo,role__trat_expostos,treated__trat_expostos,included__trat_expostos
7823,Motoristas de veículos de pequeno e médio porte,TRABALHADORES DE FUNÇÕES TRANSVERSAIS,CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS,matched_official_mte,8322,"Car, Taxi and Van Drivers",83,Drivers and Mobile Plant Operators,0.280000,0.190000,0.28,0.19,0.18999999999999997,0.28,0.0,0.0,54,768311,0.18999999999999997,0.28,0.0,0.0,33739,633086,8322,8322,,83,1,1,0,1,0.28,[0.23],"[(0.28, 0.23)]",Exposed: Gradient 1,1,"Car, Taxi and Van Drivers","0,280000","0,230000",Exposed: Gradient 1,0.28,0.28,0.28,0.28,0.23,Exposed: Gradient 1,1,False,True,True,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,treated,1,1,treated,1,1
1423,"Gerentes de comercialização, marketing e comunicação",GERENTES,GERENTES DE ÁREAS DE APOIO,matched_official_mte,"1221, 1222, 1213, 2412, 2413, 2421, 2422, 2431, 2432, 3339",Sales and Marketing Managers; Advertising and Public Relations Managers; Policy and Planning Managers; Financial and Investment Advisers; Financial Analysts; Management and Organization Analysts; Policy Administration Professionals; Advertising and Marketing Professionals; Public Relations Professionals; Business Services Agents Not Elsewhere Classified,"12, 24, 33",Administrative and Commercial Managers; Business and Administration Professionals; Business and Administration Associate Professionals,"0.410000, 0.390000, 0.360000, 0.570000, 0.620000, 0.460000, 0.420000, 0.550000, 0.430000, 0.440000","0.387143, 0.493636, 0.464583",0.465,0.448454,0.4484541847041847,0.465,1.0,1.0,54,747354,0.4484541847041847,0.465,1.0,1.0,32504,699324,1213; 1221; 1222; 2412; 2413; 2421; 2422; 2431; 2432; 3339,1213; 1221; 1222; 2412; 2413; 2421; 2422; 2431; 2432; 3339,,12; 24; 33,10,10,0,3,0.36; 0.41; 0.39; 0.57; 0.62; 0.4600000000000001; 0.42; 0.55; 0.43; 0.44,"[0.04, 0.09, 0.05, 0.11, 0.06, 0.1, 0.06, 0.09, 0.09, 0.12]","[(0.36, 0.04), (0.41, 0.09), (0.39, 0.05), (0.57, 0.11), (0.62, 0.06), (0.4600000000000001, 0.1), (0.42, 0.06), (0.55, 0.09), (0.43, 0.09), (0.44, 0.12)]",Not Exposed; Exposed: Gradient 2; Minimal Exposure; Exposed: Gradient 3; Exposed: Gradient 4; Exposed: Gradient 2; Minimal Exposure; Exposed: Gradient 3; Exposed: Gradient 2; Exposed: Gradient 2,0; 2; 0; 3; 4; 2; 0; 3; 2; 2,Advertising and Marketing Professionals; Advertising and Public Relations Managers; Business Services Agents Not Elsewhere Classified; Financial Analysts; Financial and Investment Advisers; Management and Organization Analysts; Policy Administration Professionals; Policy and Planning Managers; Public Relations Professionals; Sales and Marketing Managers,"0,360000; 0,390000; 0,410000; 0,420000; 0,430000; 0,440000; 0,460000; 0,550000; 0,570000; 0,620000","0,040000; 0,050000; 0,060000; 0,090000; 0,100000; 0,110000; 0,120000",Exposed: Gradient 2; Exposed: Gradient 3; Exposed: Gradient 4; Minimal Exposure; Not Exposed,0.36,0.62,0.465,0.465,0.11745211790342479,Exposed: Gradient 2,2,False,True,True,ilo_mean_sd_crosswalk,False,True,True,True,treated,1,1,excluded,0,0,treated,1,1,treated,1,1
7155,"Trabalhadores de montagem de estruturas de madeira, metal e compósitos em obras civis",TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL,TRABALHADORES DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS,matched_official_mte,"7115, 3123, 7111, 7119",Carpenters and Joiners; Construction Supervisors; House Builders; Building Frame and Related Trades Workers Not Elsewhere Classified,"71, 31",Building and Related Trades Workers (excluding Electricians); Science and Engineering Associate Professionals,"0.130000, 0.280000, 0.140000, 0.090000","0.125000, 0.292400",0.16,0.2087,0.2087,0.16,0.0,0.0,54,682651,0.2087,0.16,0.0,0.0,28683,587721,3123; 7111; 7115; 7119,3123; 7111; 7115; 7119,,31; 71,4,4,0,2,0.28; 0.14; 0.13; 0.09,"[0.06, 0.07, 0.02, 0.01]","[(0.28, 0.06), (0.14, 0.07), (0.13, 0.02), (0.09, 0.01)]",Not Exposed; Not Exposed; Not Exposed; Not Exposed,0; 0; 0; 0,Building Frame and Related Trades Workers Not Elsewhere Classified; Carpenters and Joiners; Construction Supervisors; House Builders,"0,090000; 0,130000; 0,140000; 0,280000","0,010000; 0,020000; 0,060000; 0,070000",Not Exposed,0.09,0.28,0.16,0.16,0.08602325267042628,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
6410,Trabalhadores da mecanização agrícola,TRABALHADORES DA MECANIZAÇÃO AGROPECUÁRIA E FLORESTAL,TRABALHADORES DA MECANIZAÇÃO AGROPECUÁRIA,matched_official_mte,8341,Mobile Farm and Forestry Plant Operators,83,Drivers and Mobile Plant Operators,0.120000,0.190000,0.12,0.19,0.18999999999999997,0.12,0.0,0.0,54,619488,0.18999999999999997,0.12,0.0,0.0,20786,190731,8341,8341,,83,1,1,0,1,0.12,[0.03],"[(0.12, 0.03)]",Not Exposed,0,Mobile Farm and Forestry Plant Operators,"0,120000","0,030000",Not Exposed,0.12,0.12,0.12,0.12,0.03,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
2124,Analistas de tecnologia da informação,"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA",PROFISSIONAIS DA INFORMÁTICA,matched_official_mte,"2511, 2512, 2513, 2519, 2521, 2522, 2523",Systems Analysts; Software Developers; Web and Multimedia Developers; Software and Applications Developers and Analysts Not Elsewhere Classified; Database Designers and Administrators; Systems Aministrators; Computer Network Professionals,25,Information and Communications Technology Professionals,"0.490000, 0.530000, 0.600000, 0.550000, 0.570000, 0.570000, 0.520000",0.543333,0.547143,0.543333,0.5433333333333334,0.547142857142857,1.0,1.0,54,616781,0.5433333333333334,0.547142857142857,1.0,1.0,23619,599811,2511; 2512; 2513; 2519; 2521; 2522; 2523,2511; 2512; 2513; 2519; 2521; 2522; 2523,,25,7,7,0,1,0.4899999999999999; 0.53; 0.6; 0.55; 0.57; 0.57; 0.52,"[0.05, 0.07, 0.08, 0.16, 0.08, 0.05, 0.06]","[(0.4899999999999999, 0.05), (0.53, 0.07), (0.6, 0.08), (0.55, 0.16), (0.57, 0.08), (0.57, 0.05), (0.52, 0.06)]",Exposed: Gradient 2; Exposed: Gradient 3; Exposed: Gradient 4; Exposed: Gradient 3; Exposed: Gradient 3; Exposed: Gradient 3; Exposed: Gradient 3,2; 3; 4; 3; 3; 3; 3,Computer Network Professionals; Database Designers and Administrators; Software Developers; Software and Applications Developers and Analysts Not Elsewhere Classified; Systems Aministrators; Systems Analysts; Web and Multimedia Developers,"0,490000; 0,520000; 0,530000; 0,550000; 0,570000; 0,600000","0,050000; 0,060000; 0,070000; 0,080000; 0,160000",Exposed: Gradient 2; Exposed: Gradient 3; Exposed: Gradient 4,0.4899999999999999,0.6,0.547142857142857,0.547142857142857,0.09261506907846133,Exposed: Gradient 3,3,True,False,True,ilo_mean_sd_crosswalk,False,True,True,True,treated,1,1,treated,1,1,excluded,0,0,treated,1,1
6225,Trabalhadores agrícolas na fruticultura,TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA,TRABALHADORES AGRÍCOLAS,matched_official_mte,6114,Mixed Crop Growers,61,Market-oriented Skilled Agricultural Workers,0.170000,0.185556,0.17,0.185556,0.18555555555555556,0.17,0.0,0.0,54,586025,0.18555555555555556,0.17,0.0,0.0,5132,301484,6114,6114,,61,1,1,0,1,0.17,[0.1199999999999999],"[(0.17, 0.1199999999999999)]",Not Exposed,0,Mixed Crop Growers,"0,170000","0,120000",Not Exposed,0.17,0.17,0.17,0.17,0.1199999999999999,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
6221,Trabalhadores agrícolas na cultura de gramíneas,TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA,TRABALHADORES AGRÍCOLAS,matched_official_mte,6111,Field Crop and Vegetable Growers,61,Market-oriented Skilled Agricultural Workers,0.180000,0.185556,0.18,0.185556,0.18555555555555556,0.18,0.0,0.0,54,576721,0.18555555555555556,0.18,0.0,0.0,5688,205201,6111,6111,,61,1,1,0,1,0.18,[0.1199999999999999],"[(0.18, 0.1199999999999999)]",Not Exposed,0,Field Crop and Vegetable Growers,"0,180000","0,120000",Not Exposed,0.18,0.18,0.18,0.18,0.1199999999999999,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7243,Trabalhadores de soldagem e corte de ligas metálicas,TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS,"TRABALHADORES DE MONTAGEM DE TUBULAÇÕES, ESTRUTURAS METÁLICAS E DE COMPÓSITOS",matched_official_mte,7212,Welders and Flame Cutters,72,"Metal, Machinery and Related Trades Workers",0.130000,0.161538,0.13,0.161538,0.16153846153846155,0.13,0.0,0.0,54,567854,0.16153846153846155,0.13,0.0,0.0,29766,415346,7212,7212,,72,1,1,0,1,0.13,[0.05],"[(0.13, 0.05)]",Not Exposed,0,Welders and Flame Cutters,"0,130000","0,050000",Not Exposed,0.13,0.13,0.13,0.13,0.05,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
9144,Mecânicos de manutenção de veículos automotores,TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA,MECÂNICOS DE MANUTENÇÃO VEICULAR,matched_official_mte,"7231, 7234",Motor Vehicle Mechanics and Repairers; Bicycle and Related Repairers,72,"Metal, Machinery and Related Trades Workers","0.180000, 0.130000",0.161538,0.155,0.161538,0.16153846153846155,0.155,0.0,0.0,54,545090,0.16153846153846155,0.155,0.0,0.0,32339,432041,7231; 7234,7231; 7234,,72,2,2,0,1,0.18; 0.13,"[0.04, 0.02]","[(0.18, 0.04), (0.13, 0.02)]",Not Exposed; Not Exposed,0; 0,Bicycle and Related Repairers; Motor Vehicle Mechanics and Repairers,"0,130000; 0,180000","0,020000; 0,040000",Not Exposed,0.13,0.18,0.155,0.155,0.04031128874149274,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7632,Operadores de máquinas para costura de peças do vestuário,"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS",TRABALHADORES DA CONFECÇÃO DE ROUPAS,matched_official_mte,"3122, 8153",Manufacturing Supervisors; Sewing Machine Operators,"31, 81",Science and Engineering Associate Professionals; Stationary Plant and Machine Operators,"0.350000, 0.150000","0.292400, 0.190400",0.25,0.2414,0.2414,0.24999999999999994,0.0,0.0,54,522393,0.2414,0.24999999999999994,0.0,0.0,24737,300642,3122; 8153,3122; 8153,,31; 81,2,2,0,2,0.3499999999999999; 0.15,"[0.13, 0.03]","[(0.3499999999999999, 0.13), (0.15, 0.03)]",Minimal Exposure; Not Exposed,0; 0,Manufacturing Supervisors; Sewing Machine Operators,"0,150000; 0,350000","0,030000; 0,130000",Minimal Exposure; Not Exposed,0.15,0.3499999999999999,0.24999999999999994,0.24999999999999994,0.13747727084867517,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
4131,Auxiliares de contabilidade,ESCRITURÁRIOS,ESCRITURÁRIOS CONTÁBEIS E DE FINANÇAS,matched_official_mte,"3341, 4311, 4313",Office Supervisors; Accounting and Bookkeeping Clerks; Payroll Clerks,"33, 43",Business and Administration Associate Professionals; Numerical and Material Recording Clerks,"0.430000, 0.640000, 0.610000","0.464583, 0.533333",0.56,0.498958,0.4989583333333333,0.56,1.0,1.0,54,521115,0.4989583333333333,0.56,1.0,1.0,31333,460762,3341; 4311; 4313,3341; 4311; 4313,,33; 43,3,3,0,2,0.43; 0.64; 0.61,"[0.11, 0.07, 0.08]","[(0.43, 0.11), (0.64, 0.07), (0.61, 0.08)]",Exposed: Gradient 2; Exposed: Gradient 4; Exposed: Gradient 4,2; 4; 4,Accounting and Bookkeeping Clerks; Office Supervisors; Payroll Clerks,"0,430000; 0,610000; 0,640000","0,070000; 0,080000; 0,110000",Exposed: Gradient 2; Exposed: Gradient 4,0.43,0.64,0.56,0.56,0.12806248474865697,Exposed: Gradient 3,3,True,False,True,ilo_mean_sd_crosswalk,False,True,True,True,treated,1,1,treated,1,1,excluded,0,0,treated,1,1
5141,Trabalhadores nos serviços de administração de edifícios,TRABALHADORES DOS SERVIÇOS,"TRABALHADORES NOS SERVIÇOS DE ADMINISTRAÇÃO, CONSERVAÇÃO E MANUTENÇÃO DE EDIFÍCIOS E LOGRADOUROS",matched_official_mte,5153,Building Caretakers,51,Personal Service Workers,0.270000,0.222941,0.27,0.222941,0.22294117647058823,0.27,0.0,0.0,54,496429,0.22294117647058823,0.27,0.0,0.0,27258,441750,5153,5153,,51,1,1,0,1,0.27,[0.16],"[(0.27, 0.16)]",Minimal Exposure,0,Building Caretakers,"0,270000","0,160000",Minimal Exposure,0.27,0.27,0.27,0.27,0.16,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
9113,Mecânicos de manutenção de máquinas industriais,TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA,"MECÂNICOS DE MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS, COMERCIAIS E RESIDENCIAIS",matched_official_mte,"7127, 7233",Air Conditioning and Refrigeration Mechanics; Agricultural and Industrial Machinery Mechanics and Repairers,"71, 72","Building and Related Trades Workers (excluding Electricians); Metal, Machinery and Related Trades Workers","0.210000, 0.170000","0.125000, 0.161538",0.19,0.143269,0.14326923076923076,0.19,0.0,0.0,54,489020,0.14326923076923076,0.19,0.0,0.0,28997,370160,7127; 7233,7127; 7233,,71; 72,2,2,0,2,0.21; 0.17,"[0.11, 0.04]","[(0.21, 0.11), (0.17, 0.04)]",Not Exposed; Not Exposed,0; 0,Agricultural and Industrial Machinery Mechanics and Repairers; Air Conditioning and Refrigeration Mechanics,"0,170000; 0,210000","0,040000; 0,110000",Not Exposed,0.17,0.21,0.19,0.19,0.085146931829632,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7151,Trabalhadores na operação de máquinas de terraplenagem e fundações,TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL,TRABALHADORES DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS,matched_official_mte,8342,Earthmoving and Related Plant Operators,83,Drivers and Mobile Plant Operators,0.130000,0.190000,0.13,0.19,0.18999999999999997,0.13,0.0,0.0,54,456900,0.18999999999999997,0.13,0.0,0.0,31259,315317,8342,8342,,83,1,1,0,1,0.13,[0.02],"[(0.13, 0.02)]",Not Exposed,0,Earthmoving and Related Plant Operators,"0,130000","0,020000",Not Exposed,0.13,0.13,0.13,0.13,0.02,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7156,Trabalhadores de instalações elétricas,TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL,TRABALHADORES DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS,matched_official_mte,7411,Building and Related Electricians,74,Electrical and Electronics Trades Workers,0.190000,0.200000,0.19,0.2,0.2,0.19,0.0,0.0,54,449486,0.2,0.19,0.0,0.0,29162,385939,7411,7411,,74,1,1,0,1,0.19,[0.06],"[(0.19, 0.06)]",Not Exposed,0,Building and Related Electricians,"0,190000","0,060000",Not Exposed,0.19,0.19,0.19,0.19,0.06,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7242,Trabalhadores de traçagem e montagem de estruturas metálicas e de compósitos,TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS,"TRABALHADORES DE MONTAGEM DE TUBULAÇÕES, ESTRUTURAS METÁLICAS E DE COMPÓSITOS",matched_official_mte,7214,Structural Metal Preparers and Erectors,72,"Metal, Machinery and Related Trades Workers",0.110000,0.161538,0.11,0.161538,0.16153846153846155,0.11,0.0,0.0,54,444129,0.16153846153846155,0.11,0.0,0.0,25806,334166,7214,7214,,72,1,1,0,1,0.11,[0.02],"[(0.11, 0.02)]",Not Exposed,0,Structural Metal Preparers and Erectors,"0,110000","0,020000",Not Exposed,0.11,0.11,0.11,0.11,0.02,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7244,Trabalhadores de caldeiraria e serralheria,TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS,"TRABALHADORES DE MONTAGEM DE TUBULAÇÕES, ESTRUTURAS METÁLICAS E DE COMPÓSITOS",matched_official_mte,7213,Sheet Metal Workers,72,"Metal, Machinery and Related Trades Workers",0.210000,0.161538,0.21,0.161538,0.16153846153846155,0.21,0.0,0.0,54,423253,0.16153846153846155,0.21,0.0,0.0,28020,327788,7213,7213,,72,1,1,0,1,0.21,[0.09],"[(0.21, 0.09)]",Not Exposed,0,Sheet Metal Workers,"0,210000","0,090000",Not Exposed,0.21,0.21,0.21,0.21,0.09,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
2235,Enfermeiros e afins,"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS","PROFISSIONAIS DA MEDICINA, SAÚDE E AFINS",matched_official_mte,"1342, 1343, 2221, 2222, 3221, 3222",Health Service Managers; Aged Care Service Managers; Nursing Professionals; Midwifery Professionals; Nursing Associate Professionals; Midwifery Associate Professionals,"13, 22, 32",Production and Specialized Services Managers; Health Professionals; Health Associate Professionals,"0.360000, 0.340000, 0.250000, 0.300000, 0.220000, 0.200000","0.354286, 0.262000, 0.245882",0.278333,0.287389,0.2873893557422969,0.2783333333333333,0.0,0.0,54,407959,0.2873893557422969,0.2783333333333333,0.0,0.0,26311,368494,1342; 1343; 2221; 2222; 3221; 3222,1342; 1343; 2221; 2222; 3221; 3222,,13; 22; 32,6,6,0,3,0.36; 0.34; 0.25; 0.3; 0.22; 0.2,"[0.05, 0.09, 0.13, 0.15, 0.21, 0.07]","[(0.36, 0.05), (0.34, 0.09), (0.25, 0.13), (0.3, 0.15), (0.22, 0.21), (0.2, 0.07)]",Minimal Exposure; Minimal Exposure; Not Exposed; Minimal Exposure; Minimal Exposure; Not Exposed,0; 0; 0; 0; 0; 0,Aged Care Service Managers; Health Service Managers; Midwifery Associate Professionals; Midwifery Professionals; Nursing Associate Professionals; Nursing Professionals,"0,200000; 0,220000; 0,250000; 0,300000; 0,340000; 0,360000","0,050000; 0,070000; 0,090000; 0,130000; 0,150000; 0,210000",Minimal Exposure; Not Exposed,0.2,0.36,0.2783333333333333,0.2783333333333333,0.14158821357098272,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
5191,Motociclistas e ciclistas de entregas rápidas,TRABALHADORES DOS SERVIÇOS,OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS,matched_official_mte,8321,Motorcycle Drivers,83,Drivers and Mobile Plant Operators,0.250000,0.190000,0.25,0.19,0.18999999999999997,0.25,0.0,0.0,54,406919,0.18999999999999997,0.25,0.0,0.0,30032,355424,8321,8321,,83,1,1,0,1,0.25,[0.17],"[(0.25, 0.17)]",Minimal Exposure,0,Motorcycle Drivers,"0,250000","0,170000",Minimal Exposure,0.25,0.25,0.25,0.25,0.17,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
4142,Apontadores e conferentes,ESCRITURÁRIOS,ESCRITURÁRIOS DE CONTROLE DE MATERIAIS E DE APOIO À PRODUÇÃO,matched_official_mte,"3341, 4322",Office Supervisors; Production Clerks,"33, 43",Business and Administration Associate Professionals; Numerical and Material Recording Clerks,"0.430000, 0.440000","0.464583, 0.533333",0.435,0.498958,0.4989583333333333,0.435,1.0,1.0,54,406552,0.4989583333333333,0.435,1.0,1.0,30596,345989,3341; 4322,3341; 4322,,33; 43,2,2,0,2,0.43; 0.44,"[0.11, 0.06]","[(0.43, 0.11), (0.44, 0.06)]",Exposed: Gradient 2; Exposed: Gradient 2,2; 2,Office Supervisors; Production Clerks,"0,430000; 0,440000","0,060000; 0,110000",Exposed: Gradient 2,0.43,0.44,0.435,0.435,0.08874119674649424,Exposed: Gradient 2,2,False,True,True,ilo_mean_sd_crosswalk,False,True,True,True,treated,1,1,excluded,0,0,treated,1,1,treated,1,1
5199,Outros trabalhadores dos serviços,TRABALHADORES DOS SERVIÇOS,OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS,matched_official_mte,"9510, 5414, 9621, 9629, 9122, 9123, 9129, 9623, 3341, 4222, 4224, 4225, 4226, 4229","Street and Related Service Workers; Security Guards; Messengers, Package Deliverers and Luggage Porters; Elementary Workers Not Elsewhere Classified; Vehicle Cleaners; Window Cleaners; Other Cleaning Workers; Meter Readers and Vending-machine Collectors; Office Supervisors; Contact Centre Information Clerks; Hotel Receptionists; Inquiry Clerks; Receptionists (general); Client Information Workers Not Elsewhere Classified","95, 54, 96, 91, 33, 42",Street and Related Sales and Service Workers; Protective Services Workers; Refuse Workers and Other Elementary Workers; Cleaners and Helpers; Business and Administration Associate Professionals; Customer Services Clerks,"0.180000, 0.200000, 0.370000, 0.290000, 0.090000, 0.110000, 0.100000, 0.380000, 0.430000, 0.580000, 0.510000, 0.570000, 0.570000, 0.420000","0.190000, 0.172000, 0.200000, 0.116667, 0.464583, 0.520000",0.342857,0.277208,0.27720833333333333,0.34285714285714286,0.0,0.0,54,384816,0.27720833333333333,0.34285714285714286,0.0,0.0,28196,343213,3341; 4222; 4224; 4225; 4226; 4229; 5414; 9122; 9123; 9129; 9510; 9621; 9623; 9629,3341; 4222; 4224; 4225; 4226; 4229; 5414; 9122; 9123; 9129; 9510; 9621; 9623; 9629,,33; 42; 54; 91; 95; 96,14,14,0,6,0.43; 0.58; 0.51; 0.57; 0.57; 0.42; 0.2; 0.09; 0.11; 0.1; 0.18; 0.3699999999999999; 0.38; 0.29,"[0.11, 0.06, 0.07, 0.09, 0.17, 0.13, 0.09, 0.01, 0.03, 0.01, 0.09, 0.19, 0.21, 0.14]","[(0.43, 0.11), (0.58, 0.06), (0.51, 0.07), (0.57, 0.09), (0.57, 0.17), (0.42, 0.13), (0.2, 0.09), (0.09, 0.01), (0.11, 0.03), (0.1, 0.01), (0.18, 0.09), (0.3699999999999999, 0.19), (0.38, 0.21), (0.29, 0.14)]",Exposed: Gradient 2; Exposed: Gradient 3; Exposed: Gradient 3; Exposed: Gradient 3; Exposed: Gradient 3; Exposed: Gradient 2; Not Exposed; Not Exposed; Not Exposed; Not Exposed; Not Exposed; Exposed: Gradient 1; Exposed: Gradient 1; Minimal Exposure,2; 3; 3; 3; 3; 2; 0; 0; 0; 0; 0; 1; 1; 0,"Client Information Workers Not Elsewhere Classified; Contact Centre Information Clerks; Elementary Workers Not Elsewhere Classified; Hotel Receptionists; Inquiry Clerks; Messengers, Package Deliverers and Luggage Porters; Meter Readers and Vending-machine Collectors; Office Supervisors; Other Cleaning Workers; Receptionists (general); Security Guards; Street and Related Service Workers; Vehicle Cleaners; Window Cleaners","0,090000; 0,100000; 0,110000; 0,180000; 0,200000; 0,290000; 0,370000; 0,380000; 0,420000; 0,430000; 0,510000; 0,570000; 0,580000","0,010000; 0,030000; 0,060000; 0,070000; 0,090000; 0,110000; 0,130000; 0,140000; 0,170000; 0,190000; 0,210000",Exposed: Gradient 1; Exposed: Gradient 2; Exposed: Gradient 3; Minimal Exposure; Not Exposed,0.09,0.58,0.34285714285714286,0.34285714285714286,0.21069370359527564,Exposed: Gradient 1,1,False,True,True,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,treated,1,1,treated,1,1
