subclasse,secao,divisao,periodo_num,treated_cbo_families,control_cbo_families,has_treated_control_coexistence
4623106,G,46,202506,22,36,true
4623106,G,46,202507,23,36,true
4623106,G,46,202508,24,36,true
4623106,G,46,202509,20,35,true
4623106,G,46,202510,24,32,true
4623106,G,46,202511,24,39,true
4623106,G,46,202512,17,33,true
4623106,G,46,202601,24,35,true
4623106,G,46,202602,21,43,true
4623106,G,46,202603,21,40,true
4623106,G,46,202604,23,37,true
4623106,G,46,202605,23,38,true
4623107,G,46,202101,0,0,false
4623107,G,46,202103,0,1,false
4623107,G,46,202104,1,1,true
4623107,G,46,202105,0,0,false
4623107,G,46,202106,0,0,false
4623107,G,46,202108,0,1,false
4623107,G,46,202109,0,1,false
4623107,G,46,202110,0,0,false
4623107,G,46,202111,1,0,false
4623107,G,46,202112,0,0,false
4623107,G,46,202205,2,1,true
4623107,G,46,202209,0,1,false
4623107,G,46,202210,1,1,true
4623107,G,46,202303,0,1,false
4623107,G,46,202304,0,1,false
4623107,G,46,202305,0,1,false
4623107,G,46,202306,0,0,false
4623107,G,46,202307,0,1,false
4623107,G,46,202309,0,1,false
4623107,G,46,202401,0,1,false
4623107,G,46,202402,0,0,false
4623107,G,46,202403,0,0,false
4623107,G,46,202404,0,2,false
4623107,G,46,202405,0,2,false
4623107,G,46,202406,0,1,false
4623107,G,46,202407,0,2,false
4623107,G,46,202408,0,1,false
4623107,G,46,202409,1,2,true
4623107,G,46,202410,0,1,false
4623107,G,46,202411,0,1,false
4623107,G,46,202412,1,1,true
4623107,G,46,202501,0,1,false
4623107,G,46,202502,0,1,false
4623107,G,46,202503,0,0,false
4623107,G,46,202504,0,2,false
4623107,G,46,202506,0,1,false
4623107,G,46,202507,0,1,false
4623107,G,46,202508,0,0,false
4623107,G,46,202509,0,1,false
4623107,G,46,202510,0,2,false
4623107,G,46,202511,0,1,false
4623107,G,46,202512,1,0,false
4623107,G,46,202601,0,2,false
4623107,G,46,202603,0,1,false
4623107,G,46,202604,0,0,false
4623107,G,46,202605,0,1,false
4623108,G,46,202101,8,22,true
4623108,G,46,202102,10,22,true
4623108,G,46,202103,9,20,true
4623108,G,46,202104,10,13,true
4623108,G,46,202105,12,16,true
4623108,G,46,202106,7,15,true
4623108,G,46,202107,7,19,true
4623108,G,46,202108,7,17,true
4623108,G,46,202109,9,19,true
4623108,G,46,202110,10,16,true
4623108,G,46,202111,12,23,true
4623108,G,46,202112,8,16,true
4623108,G,46,202201,11,18,true
4623108,G,46,202202,12,23,true
4623108,G,46,202203,14,25,true
4623108,G,46,202204,13,17,true
4623108,G,46,202205,12,19,true
4623108,G,46,202206,12,16,true
4623108,G,46,202207,12,22,true
4623108,G,46,202208,14,16,true
4623108,G,46,202209,13,22,true
4623108,G,46,202210,9,18,true
4623108,G,46,202211,12,18,true
4623108,G,46,202212,11,14,true
4623108,G,46,202301,14,16,true
4623108,G,46,202302,14,19,true
4623108,G,46,202303,12,23,true
4623108,G,46,202304,12,17,true
4623108,G,46,202305,7,22,true
4623108,G,46,202306,12,18,true
4623108,G,46,202307,12,19,true
4623108,G,46,202308,10,20,true
4623108,G,46,202309,9,18,true
4623108,G,46,202310,9,19,true
4623108,G,46,202311,12,13,true
4623108,G,46,202312,11,13,true
4623108,G,46,202401,10,22,true
4623108,G,46,202402,8,27,true
4623108,G,46,202403,14,21,true
4623108,G,46,202404,12,21,true
4623108,G,46,202405,8,23,true
4623108,G,46,202406,12,23,true
4623108,G,46,202407,12,17,true
4623108,G,46,202408,9,16,true
4623108,G,46,202409,11,16,true
4623108,G,46,202410,10,18,true
4623108,G,46,202411,11,17,true
4623108,G,46,202412,11,16,true
4623108,G,46,202501,11,27,true
4623108,G,46,202502,12,22,true
4623108,G,46,202503,13,16,true
4623108,G,46,202504,10,20,true
4623108,G,46,202505,11,24,true
4623108,G,46,202506,12,19,true
4623108,G,46,202507,10,16,true
4623108,G,46,202508,10,18,true
4623108,G,46,202509,12,22,true
4623108,G,46,202510,8,19,true
4623108,G,46,202511,11,22,true
4623108,G,46,202512,12,13,true
4623108,G,46,202601,10,18,true
4623108,G,46,202602,17,22,true
4623108,G,46,202603,12,21,true
4623108,G,46,202604,13,17,true
4623108,G,46,202605,12,23,true
4623109,G,46,202101,28,34,true
4623109,G,46,202102,28,39,true
4623109,G,46,202103,32,38,true
4623109,G,46,202104,27,35,true
4623109,G,46,202105,24,33,true
4623109,G,46,202106,26,38,true
4623109,G,46,202107,27,38,true
4623109,G,46,202108,30,39,true
4623109,G,46,202109,29,29,true
4623109,G,46,202110,26,42,true
4623109,G,46,202111,27,33,true
4623109,G,46,202112,28,30,true
4623109,G,46,202201,26,32,true
4623109,G,46,202202,30,29,true
4623109,G,46,202203,30,40,true
4623109,G,46,202204,31,37,true
4623109,G,46,202205,27,34,true
4623109,G,46,202206,27,39,true
4623109,G,46,202207,25,41,true
4623109,G,46,202208,27,37,true
4623109,G,46,202209,30,43,true
4623109,G,46,202210,30,39,true
4623109,G,46,202211,24,33,true
4623109,G,46,202212,25,32,true
4623109,G,46,202301,29,27,true
4623109,G,46,202302,28,29,true
4623109,G,46,202303,26,34,true
4623109,G,46,202304,24,28,true
4623109,G,46,202305,24,28,true
4623109,G,46,202306,22,33,true
4623109,G,46,202307,30,36,true
4623109,G,46,202308,24,32,true
4623109,G,46,202309,24,27,true
4623109,G,46,202310,29,28,true
4623109,G,46,202311,26,32,true
4623109,G,46,202312,26,29,true
4623109,G,46,202401,29,31,true
4623109,G,46,202402,26,34,true
4623109,G,46,202403,25,36,true
4623109,G,46,202404,25,30,true
4623109,G,46,202405,24,32,true
4623109,G,46,202406,26,34,true
4623109,G,46,202407,22,36,true
4623109,G,46,202408,28,39,true
4623109,G,46,202409,24,29,true
4623109,G,46,202410,28,32,true
4623109,G,46,202411,23,33,true
4623109,G,46,202412,24,29,true
4623109,G,46,202501,24,33,true
4623109,G,46,202502,25,31,true
4623109,G,46,202503,25,37,true
4623109,G,46,202504,24,33,true
4623109,G,46,202505,25,31,true
4623109,G,46,202506,25,29,true
4623109,G,46,202507,26,33,true
4623109,G,46,202508,28,37,true
4623109,G,46,202509,29,32,true
4623109,G,46,202510,26,30,true
4623109,G,46,202511,25,37,true
4623109,G,46,202512,24,19,true
4623109,G,46,202601,26,34,true
4623109,G,46,202602,23,30,true
4623109,G,46,202603,25,32,true
4623109,G,46,202604,29,32,true
4623109,G,46,202605,26,33,true
4623199,G,46,202101,24,47,true
4623199,G,46,202102,27,47,true
4623199,G,46,202103,30,47,true
4623199,G,46,202104,25,50,true
4623199,G,46,202105,28,53,true
4623199,G,46,202106,22,49,true
4623199,G,46,202107,27,46,true
4623199,G,46,202108,27,45,true
4623199,G,46,202109,26,46,true
4623199,G,46,202110,28,49,true
4623199,G,46,202111,30,51,true
4623199,G,46,202112,28,45,true
4623199,G,46,202201,26,45,true
4623199,G,46,202202,28,47,true
4623199,G,46,202203,24,44,true
4623199,G,46,202204,28,41,true
4623199,G,46,202205,22,53,true
4623199,G,46,202206,24,42,true
4623199,G,46,202207,22,44,true
4623199,G,46,202208,28,51,true
4623199,G,46,202209,26,48,true
4623199,G,46,202210,20,42,true
4623199,G,46,202211,22,53,true
4623199,G,46,202212,21,42,true
4623199,G,46,202301,24,45,true
4623199,G,46,202302,24,45,true
4623199,G,46,202303,27,48,true
4623199,G,46,202304,26,45,true
4623199,G,46,202305,29,43,true
4623199,G,46,202306,24,46,true
4623199,G,46,202307,25,41,true
4623199,G,46,202308,28,50,true
4623199,G,46,202309,26,42,true
4623199,G,46,202310,24,46,true
4623199,G,46,202311,27,40,true
4623199,G,46,202312,26,42,true
4623199,G,46,202401,26,40,true
4623199,G,46,202402,33,43,true
4623199,G,46,202403,26,46,true
4623199,G,46,202404,28,33,true
4623199,G,46,202405,29,42,true
4623199,G,46,202406,28,44,true
4623199,G,46,202407,28,41,true
4623199,G,46,202408,26,42,true
4623199,G,46,202409,23,42,true
4623199,G,46,202410,27,45,true
4623199,G,46,202411,26,41,true
4623199,G,46,202412,24,43,true
4623199,G,46,202501,29,43,true
4623199,G,46,202502,26,47,true
4623199,G,46,202503,25,43,true
4623199,G,46,202504,28,43,true
4623199,G,46,202505,26,44,true
4623199,G,46,202506,24,34,true
4623199,G,46,202507,26,43,true
4623199,G,46,202508,25,38,true
4623199,G,46,202509,28,45,true
4623199,G,46,202510,31,45,true
4623199,G,46,202511,27,35,true
4623199,G,46,202512,27,34,true
4623199,G,46,202601,29,41,true
4623199,G,46,202602,26,44,true
4623199,G,46,202603,24,47,true
4623199,G,46,202604,27,51,true
4623199,G,46,202605,25,44,true
4631100,G,46,202101,18,24,true
4631100,G,46,202102,20,30,true
4631100,G,46,202103,19,28,true
4631100,G,46,202104,23,23,true
4631100,G,46,202105,23,24,true
4631100,G,46,202106,21,28,true
4631100,G,46,202107,19,27,true
4631100,G,46,202108,19,31,true
4631100,G,46,202109,20,27,true
4631100,G,46,202110,19,24,true
4631100,G,46,202111,22,27,true
4631100,G,46,202112,24,22,true
4631100,G,46,202201,20,26,true
4631100,G,46,202202,20,25,true
4631100,G,46,202203,21,27,true
4631100,G,46,202204,23,28,true
4631100,G,46,202205,20,26,true
4631100,G,46,202206,19,25,true
4631100,G,46,202207,17,33,true
4631100,G,46,202208,21,25,true
4631100,G,46,202209,19,26,true
4631100,G,46,202210,15,25,true
4631100,G,46,202211,18,25,true
4631100,G,46,202212,17,22,true
4631100,G,46,202301,16,27,true
4631100,G,46,202302,22,25,true
4631100,G,46,202303,22,30,true
4631100,G,46,202304,18,25,true
4631100,G,46,202305,23,24,true
4631100,G,46,202306,21,22,true
4631100,G,46,202307,20,27,true
4631100,G,46,202308,24,25,true
4631100,G,46,202309,22,24,true
4631100,G,46,202310,21,23,true
4631100,G,46,202311,24,25,true
4631100,G,46,202312,22,26,true
4631100,G,46,202401,23,28,true
4631100,G,46,202402,23,27,true
4631100,G,46,202403,26,30,true
4631100,G,46,202404,22,27,true
4631100,G,46,202405,18,29,true
4631100,G,46,202406,17,31,true
4631100,G,46,202407,22,28,true
4631100,G,46,202408,22,26,true
4631100,G,46,202409,21,26,true
4631100,G,46,202410,21,32,true
4631100,G,46,202411,17,21,true
4631100,G,46,202412,18,25,true
4631100,G,46,202501,22,24,true
4631100,G,46,202502,25,29,true
4631100,G,46,202503,23,26,true
4631100,G,46,202504,21,25,true
4631100,G,46,202505,22,28,true
4631100,G,46,202506,20,25,true
4631100,G,46,202507,23,21,true
4631100,G,46,202508,21,27,true
4631100,G,46,202509,22,22,true
4631100,G,46,202510,22,24,true
4631100,G,46,202511,21,25,true
4631100,G,46,202512,19,23,true
4631100,G,46,202601,23,23,true
4631100,G,46,202602,23,24,true
4631100,G,46,202603,21,28,true
4631100,G,46,202604,23,30,true
4631100,G,46,202605,25,28,true
4632001,G,46,202101,22,43,true
4632001,G,46,202102,24,49,true
4632001,G,46,202103,29,53,true
4632001,G,46,202104,19,53,true
4632001,G,46,202105,28,52,true
4632001,G,46,202106,22,46,true
4632001,G,46,202107,21,44,true
4632001,G,46,202108,22,46,true
4632001,G,46,202109,25,50,true
4632001,G,46,202110,21,48,true
4632001,G,46,202111,27,46,true
4632001,G,46,202112,25,40,true
4632001,G,46,202201,29,40,true
4632001,G,46,202202,20,51,true
4632001,G,46,202203,26,50,true
4632001,G,46,202204,23,52,true
4632001,G,46,202205,24,52,true
4632001,G,46,202206,28,44,true
4632001,G,46,202207,24,47,true
4632001,G,46,202208,24,44,true
4632001,G,46,202209,24,44,true
4632001,G,46,202210,26,48,true
4632001,G,46,202211,22,51,true
4632001,G,46,202212,21,43,true
4632001,G,46,202301,25,42,true
4632001,G,46,202302,28,50,true
4632001,G,46,202303,30,52,true
4632001,G,46,202304,26,41,true
4632001,G,46,202305,28,39,true
4632001,G,46,202306,24,42,true
4632001,G,46,202307,24,40,true
4632001,G,46,202308,24,47,true
4632001,G,46,202309,25,47,true
4632001,G,46,202310,30,40,true
4632001,G,46,202311,25,48,true
4632001,G,46,202312,26,36,true
4632001,G,46,202401,24,42,true
4632001,G,46,202402,28,49,true
4632001,G,46,202403,29,51,true
4632001,G,46,202404,25,48,true
4632001,G,46,202405,26,47,true
4632001,G,46,202406,27,48,true
4632001,G,46,202407,31,45,true
4632001,G,46,202408,26,41,true
4632001,G,46,202409,24,47,true
4632001,G,46,202410,27,42,true
4632001,G,46,202411,28,50,true
4632001,G,46,202412,26,42,true
4632001,G,46,202501,28,46,true
4632001,G,46,202502,26,47,true
4632001,G,46,202503,28,46,true
4632001,G,46,202504,26,47,true
4632001,G,46,202505,26,49,true
4632001,G,46,202506,28,47,true
4632001,G,46,202507,25,44,true
4632001,G,46,202508,28,48,true
4632001,G,46,202509,27,46,true
4632001,G,46,202510,26,47,true
4632001,G,46,202511,22,43,true
4632001,G,46,202512,26,44,true
4632001,G,46,202601,26,40,true
4632001,G,46,202602,28,47,true
4632001,G,46,202603,28,45,true
4632001,G,46,202604,24,53,true
4632001,G,46,202605,31,56,true
4632002,G,46,202101,9,18,true
4632002,G,46,202102,11,10,true
4632002,G,46,202103,9,15,true
4632002,G,46,202104,9,15,true
4632002,G,46,202105,9,16,true
4632002,G,46,202106,8,11,true
4632002,G,46,202107,10,15,true
4632002,G,46,202108,10,17,true
4632002,G,46,202109,10,15,true
4632002,G,46,202110,14,21,true
4632002,G,46,202111,9,12,true
4632002,G,46,202112,9,9,true
4632002,G,46,202201,14,18,true
4632002,G,46,202202,12,16,true
4632002,G,46,202203,11,13,true
4632002,G,46,202204,10,14,true
4632002,G,46,202205,12,14,true
4632002,G,46,202206,12,16,true
4632002,G,46,202207,11,14,true
4632002,G,46,202208,11,14,true
4632002,G,46,202209,11,14,true
4632002,G,46,202210,11,11,true
4632002,G,46,202211,10,12,true
4632002,G,46,202212,8,15,true
4632002,G,46,202301,11,8,true
4632002,G,46,202302,12,12,true
4632002,G,46,202303,13,15,true
4632002,G,46,202304,13,8,true
4632002,G,46,202305,10,13,true
4632002,G,46,202306,13,12,true
4632002,G,46,202307,11,11,true
4632002,G,46,202308,14,13,true
4632002,G,46,202309,11,11,true
4632002,G,46,202310,10,8,true
4632002,G,46,202311,10,12,true
4632002,G,46,202312,10,9,true
4632002,G,46,202401,12,11,true
4632002,G,46,202402,10,9,true
4632002,G,46,202403,11,10,true
4632002,G,46,202404,11,8,true
4632002,G,46,202405,11,13,true
4632002,G,46,202406,10,8,true
4632002,G,46,202407,13,7,true
4632002,G,46,202408,11,8,true
4632002,G,46,202409,13,10,true
4632002,G,46,202410,15,13,true
4632002,G,46,202411,10,11,true
4632002,G,46,202412,8,11,true
4632002,G,46,202501,14,9,true
4632002,G,46,202502,11,9,true
4632002,G,46,202503,11,16,true
4632002,G,46,202504,14,16,true
4632002,G,46,202505,12,14,true
4632002,G,46,202506,13,14,true
4632002,G,46,202507,13,16,true
4632002,G,46,202508,15,13,true
4632002,G,46,202509,13,9,true
4632002,G,46,202510,11,8,true
4632002,G,46,202511,12,13,true
4632002,G,46,202512,15,12,true
4632002,G,46,202601,11,12,true
4632002,G,46,202602,15,13,true
4632002,G,46,202603,13,16,true
4632002,G,46,202604,13,12,true
4632002,G,46,202605,12,11,true
4632003,G,46,202101,12,20,true
4632003,G,46,202102,16,25,true
4632003,G,46,202103,14,29,true
4632003,G,46,202104,15,26,true
4632003,G,46,202105,16,22,true
4632003,G,46,202106,16,30,true
4632003,G,46,202107,15,31,true
4632003,G,46,202108,17,31,true
4632003,G,46,202109,11,21,true
4632003,G,46,202110,18,27,true
4632003,G,46,202111,18,27,true
4632003,G,46,202112,13,27,true
4632003,G,46,202201,12,23,true
4632003,G,46,202202,14,29,true
4632003,G,46,202203,17,28,true
4632003,G,46,202204,15,26,true
4632003,G,46,202205,15,29,true
4632003,G,46,202206,15,29,true
4632003,G,46,202207,17,26,true
4632003,G,46,202208,16,28,true
4632003,G,46,202209,13,31,true
4632003,G,46,202210,11,28,true
4632003,G,46,202211,14,25,true
4632003,G,46,202212,12,26,true
4632003,G,46,202301,15,23,true
4632003,G,46,202302,14,27,true
4632003,G,46,202303,15,32,true
4632003,G,46,202304,13,26,true
4632003,G,46,202305,15,29,true
4632003,G,46,202306,14,25,true
4632003,G,46,202307,16,29,true
4632003,G,46,202308,16,31,true
4632003,G,46,202309,19,27,true
4632003,G,46,202310,15,27,true
4632003,G,46,202311,15,20,true
4632003,G,46,202312,14,25,true
4632003,G,46,202401,14,27,true
4632003,G,46,202402,14,27,true
4632003,G,46,202403,11,28,true
4632003,G,46,202404,14,30,true
4632003,G,46,202405,16,22,true
4632003,G,46,202406,17,20,true
4632003,G,46,202407,17,19,true
4632003,G,46,202408,17,25,true
4632003,G,46,202409,14,32,true
4632003,G,46,202410,16,35,true
4632003,G,46,202411,19,31,true
4632003,G,46,202412,16,26,true
4632003,G,46,202501,16,21,true
4632003,G,46,202502,15,21,true
4632003,G,46,202503,13,26,true
4632003,G,46,202504,18,24,true
4632003,G,46,202505,17,27,true
4632003,G,46,202506,14,25,true
4632003,G,46,202507,13,30,true
4632003,G,46,202508,20,25,true
4632003,G,46,202509,14,19,true
4632003,G,46,202510,14,21,true
4632003,G,46,202511,15,27,true
4632003,G,46,202512,15,21,true
4632003,G,46,202601,12,22,true
4632003,G,46,202602,16,22,true
4632003,G,46,202603,14,21,true
4632003,G,46,202604,11,27,true
4632003,G,46,202605,16,24,true
4633801,G,46,202101,30,45,true
4633801,G,46,202102,33,53,true
4633801,G,46,202103,30,53,true
4633801,G,46,202104,32,42,true
4633801,G,46,202105,34,48,true
4633801,G,46,202106,35,47,true
4633801,G,46,202107,29,49,true
4633801,G,46,202108,31,44,true
4633801,G,46,202109,31,52,true
4633801,G,46,202110,26,43,true
4633801,G,46,202111,30,49,true
4633801,G,46,202112,31,46,true
4633801,G,46,202201,34,46,true
4633801,G,46,202202,33,61,true
4633801,G,46,202203,33,52,true
4633801,G,46,202204,32,53,true
4633801,G,46,202205,32,48,true
4633801,G,46,202206,31,47,true
4633801,G,46,202207,32,52,true
4633801,G,46,202208,31,55,true
4633801,G,46,202209,32,59,true
4633801,G,46,202210,30,52,true
4633801,G,46,202211,33,49,true
4633801,G,46,202212,33,42,true
4633801,G,46,202301,33,55,true
4633801,G,46,202302,28,55,true
4633801,G,46,202303,31,49,true
4633801,G,46,202304,33,51,true
4633801,G,46,202305,29,48,true
4633801,G,46,202306,26,53,true
4633801,G,46,202307,30,50,true
4633801,G,46,202308,29,49,true
4633801,G,46,202309,33,49,true
4633801,G,46,202310,35,50,true
4633801,G,46,202311,29,51,true
4633801,G,46,202312,29,52,true
4633801,G,46,202401,31,54,true
4633801,G,46,202402,31,50,true
4633801,G,46,202403,27,54,true
4633801,G,46,202404,32,52,true
4633801,G,46,202405,29,52,true
4633801,G,46,202406,27,55,true
4633801,G,46,202407,30,58,true
4633801,G,46,202408,30,47,true
4633801,G,46,202409,28,47,true
4633801,G,46,202410,31,62,true
4633801,G,46,202411,33,56,true
4633801,G,46,202412,31,46,true
4633801,G,46,202501,32,59,true
4633801,G,46,202502,32,58,true
4633801,G,46,202503,29,49,true
4633801,G,46,202504,28,52,true
4633801,G,46,202505,34,54,true
4633801,G,46,202506,31,49,true
4633801,G,46,202507,33,56,true
4633801,G,46,202508,30,48,true
4633801,G,46,202509,33,52,true
4633801,G,46,202510,31,54,true
4633801,G,46,202511,31,56,true
4633801,G,46,202512,31,55,true
4633801,G,46,202601,28,59,true
4633801,G,46,202602,31,59,true
4633801,G,46,202603,30,50,true
4633801,G,46,202604,33,57,true
4633801,G,46,202605,32,54,true
4633802,G,46,202101,13,20,true
4633802,G,46,202102,9,12,true
4633802,G,46,202103,16,18,true
4633802,G,46,202104,10,18,true
4633802,G,46,202105,14,18,true
4633802,G,46,202106,11,10,true
4633802,G,46,202107,12,15,true
4633802,G,46,202108,12,16,true
4633802,G,46,202109,13,14,true
4633802,G,46,202110,11,16,true
4633802,G,46,202111,12,16,true
4633802,G,46,202112,8,18,true
4633802,G,46,202201,11,12,true
4633802,G,46,202202,11,18,true
4633802,G,46,202203,12,11,true
4633802,G,46,202204,11,18,true
4633802,G,46,202205,14,12,true
4633802,G,46,202206,14,12,true
4633802,G,46,202207,11,12,true
4633802,G,46,202208,9,20,true
4633802,G,46,202209,10,16,true
4633802,G,46,202210,11,14,true
4633802,G,46,202211,12,19,true
4633802,G,46,202212,12,15,true
4633802,G,46,202301,11,19,true
4633802,G,46,202302,11,15,true
4633802,G,46,202303,11,12,true
4633802,G,46,202304,10,16,true
4633802,G,46,202305,11,16,true
4633802,G,46,202306,11,16,true
4633802,G,46,202307,10,23,true
4633802,G,46,202308,14,19,true
4633802,G,46,202309,9,16,true
4633802,G,46,202310,15,15,true
4633802,G,46,202311,9,15,true
4633802,G,46,202312,6,15,true
4633802,G,46,202401,10,20,true
4633802,G,46,202402,14,21,true
4633802,G,46,202403,10,19,true
4633802,G,46,202404,14,19,true
4633802,G,46,202405,13,17,true
4633802,G,46,202406,10,21,true
4633802,G,46,202407,14,21,true
4633802,G,46,202408,9,20,true
4633802,G,46,202409,11,17,true
4633802,G,46,202410,13,18,true
4633802,G,46,202411,9,14,true
4633802,G,46,202412,11,16,true
4633802,G,46,202501,11,19,true
4633802,G,46,202502,14,18,true
4633802,G,46,202503,11,15,true
4633802,G,46,202504,11,17,true
4633802,G,46,202505,12,18,true
4633802,G,46,202506,14,18,true
4633802,G,46,202507,13,17,true
4633802,G,46,202508,10,22,true
4633802,G,46,202509,14,16,true
4633802,G,46,202510,12,18,true
4633802,G,46,202511,11,22,true
4633802,G,46,202512,12,20,true
4633802,G,46,202601,12,16,true
4633802,G,46,202602,13,15,true
4633802,G,46,202603,12,19,true
4633802,G,46,202604,14,21,true
4633802,G,46,202605,14,16,true
4633803,G,46,202102,1,0,false
4633803,G,46,202212,1,1,true
4634601,G,46,202101,29,38,true
4634601,G,46,202102,27,43,true
4634601,G,46,202103,29,42,true
4634601,G,46,202104,27,43,true
4634601,G,46,202105,26,41,true
4634601,G,46,202106,25,45,true
4634601,G,46,202107,28,44,true
4634601,G,46,202108,30,44,true
4634601,G,46,202109,28,43,true
