dimension,group_id,group_label,outcome,outcome_label,window_rule,scenario_role,role_label,t,path_status,mean_log_change,sd_log_change,se_log_change,n_cbo,path_index,ci_low,ci_high,power_status,treated_cbo,control_cbo
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,14,estimated,-0.4535639667700005,0.7475549783280963,0.3051880419301955,6,63.53597108027434,34.93319967223062,115.5582557277866,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,15,estimated,-0.3418921914571787,1.1965735257562684,0.48849909630431376,6,71.04247904422466,27.270888168828783,185.07038705537903,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,16,estimated,0.039339044723681736,1.2915910889912703,0.5272898540590453,6,104.01230721147311,37.00381874918926,292.3633402482519,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,17,estimated,0.3836545981248552,1.2810290063523229,0.522977901877957,6,146.7638429060043,52.65641620684121,409.05984752034533,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,18,estimated,0.3662718932569935,0.3954555690340276,0.16144406001255596,6,144.23473538656617,105.11045205650575,197.9218858353786,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,19,estimated,0.38849362122259157,0.3933723725746182,0.1605935986193017,6,147.4757576284408,107.65162876828423,202.03223431850407,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,20,estimated,0.22724868899833295,0.7345249419155442,0.2998685518400892,6,125.51419691296732,69.73319873817138,225.91554541844968,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,21,estimated,0.061026003697851605,0.7848647112745643,0.3204196766232543,6,106.29265538487718,56.72265122738993,199.1819554321657,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,22,estimated,0.34317789898907697,0.6928881996698729,0.2828704229978094,6,140.94194739246805,80.95731624981526,245.37167800231484,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,23,estimated,-0.3019736917513245,0.41141839962491245,0.16796085831224894,6,73.93575158350572,53.19653230279005,102.76037037720904,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,24,estimated,-0.5330674528520859,0.6622396725405527,0.2703582141920291,6,58.680221802675845,34.54285176088178,99.68396514125372,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,-12,estimated,-0.05975713747094247,,,1,94.1993280676576,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,-11,estimated,-0.03694026192018285,,,1,96.37337052304848,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,-10,estimated,-0.02196155185247406,,,1,97.82778472991392,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,-9,estimated,-0.009707708033552365,,,1,99.03392596583292,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,-8,estimated,-0.001236993560215005,,,1,99.87637712009516,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,-7,estimated,-0.01615122518645773,,,1,98.39785064702762,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,-6,estimated,-0.014121286577736036,,,1,98.59779511190725,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,-5,estimated,0.008600157270199027,,,1,100.86372448662138,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,-4,estimated,0.003660877683849151,,,1,100.36675868812426,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,-3,estimated,0.05128800614756557,,,1,105.2626012393682,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,-2,estimated,0.050686277116375855,,,1,105.19928072910913,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,-1,estimated,0.045640846383572686,,,1,104.66984179192447,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,0,estimated,-0.0005437009690858474,,,1,99.94564468095024,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,1,estimated,0.03579274692388967,,,1,103.64410186405063,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,2,estimated,0.015523809904056662,,,1,101.56449301787657,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,3,estimated,0.0350646520040625,,,1,103.56866658536742,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,4,estimated,0.02954228031401218,,,1,102.99829825552227,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,5,estimated,0.022076451305159672,,,1,102.23219393294347,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,6,estimated,0.037973369588582884,,,1,103.8703571406734,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,7,estimated,0.05044158547905031,,,1,105.17354249395594,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,8,estimated,0.0594242575402113,,,1,106.12253781148485,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,9,estimated,0.04426295357811494,,,1,104.52571728683307,,,thin,1,6
